timestamp,source_file,user,source_ip,country,success,rule_alert,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason,safety
2026-05-05 19:01:52,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 19:02:29,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 19:06:11,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 19:09:16,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 19:09:53,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 19:13:35,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,19,0,8,1,1,normal,0.13,,suspicious
2026-05-05 09:00:00,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,0,0,1,normal,0.08,,safe
2026-05-05 09:02:28,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,0,0,1,normal,0.08,,safe
2026-05-05 09:03:05,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,0,0,1,normal,0.08,,safe
2026-05-05 09:06:47,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,0,0,1,normal,0.08,,safe
2026-05-05 09:00:37,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,1,0,1,normal,0.09,,safe
2026-05-05 09:01:14,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,2,0,1,normal,0.09,,safe
2026-05-05 09:01:51,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,3,0,1,normal,0.09,,safe
2026-05-05 09:09:52,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,1,0,1,normal,0.09,,safe
2026-05-05 09:10:29,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,1,0,1,normal,0.09,,safe
2026-05-05 09:14:11,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,1,0,1,normal,0.09,,safe
2026-05-05 09:17:16,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,2,0,1,normal,0.09,,safe
2026-05-05 09:17:53,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,2,0,1,normal,0.09,,safe
2026-05-05 09:21:35,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,2,0,1,normal,0.09,,safe
2026-05-05 09:24:40,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,3,0,1,normal,0.09,,safe
2026-05-05 09:25:17,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,3,0,1,normal,0.09,,safe
2026-05-05 09:28:59,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,3,0,1,normal,0.09,,safe
2026-05-05 18:00:12,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:00:49,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:01:26,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:02:03,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:02:40,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:03:17,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:03:54,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:04:31,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:05:08,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:05:45,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:06:22,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:06:59,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:07:36,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:08:13,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:08:50,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:09:27,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:10:04,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:10:41,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:11:18,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:11:55,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:12:32,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:13:09,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:13:46,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:14:23,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:15:00,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:15:37,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:16:14,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:16:51,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:17:28,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:18:05,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:18:42,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:19:19,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:19:56,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:20:33,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:21:10,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:21:47,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:22:24,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:23:01,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:23:38,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:24:15,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:24:52,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:25:29,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:26:06,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:26:43,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:27:20,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:27:57,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:28:34,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:29:11,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:29:48,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:30:25,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:31:02,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:31:39,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:32:16,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:32:53,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:33:30,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:34:07,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:34:44,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:35:21,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:35:58,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:36:35,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:37:12,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:37:49,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:38:26,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:39:03,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:39:40,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:40:17,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:40:54,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:41:31,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:42:08,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:42:45,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:43:22,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:43:59,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:44:36,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:45:13,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:45:50,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:46:27,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:47:04,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:47:41,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:48:18,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:48:55,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:49:32,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:50:09,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:50:46,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:51:23,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:52:00,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:52:37,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:53:14,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:53:51,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:54:28,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:55:05,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:55:42,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 18:56:19,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:56:56,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:57:33,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:58:10,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,73,0,1,normal,0.09,,safe
2026-05-05 18:58:47,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,18,0,8,0,1,normal,0.09,,safe
2026-05-05 18:59:24,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,18,0,72,0,1,normal,0.09,,safe
2026-05-05 09:03:42,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,4,0,1,normal,0.1,,safe
2026-05-05 09:32:04,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,4,0,1,normal,0.1,,safe
2026-05-05 09:32:41,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,4,0,1,normal,0.1,,safe
2026-05-05 09:36:23,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,9,0,4,0,1,normal,0.1,,safe
2026-05-05 09:53:39,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,9,0,66,0,1,normal,0.1,,safe
2026-05-05 09:57:58,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,9,0,71,0,1,normal,0.1,,safe
2026-05-05 09:59:12,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,9,0,72,0,1,normal,0.1,,safe
2026-05-05 09:59:49,normal_syslog_1000.log,system,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.25,9,0,73,0,1,normal,0.1,,safe
2026-05-05 16:01:11,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:04:16,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:04:53,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:08:35,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:11:40,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:12:17,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:15:59,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:19:04,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:19:41,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:23:23,normal_syslog_1000.log,user,0.0.0.0,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:26:28,normal_syslog_1000.log,alice,198.51.100.23,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
2026-05-05 16:27:05,normal_syslog_1000.log,bob,203.0.113.45,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,16,0,8,0,1,normal,0.1,,safe
